Pressure (Pa),Specific Volume Liquid (m^3/kg)
220599.5792910691,0.0007579336177297276
224782.7723947562,0.0007588311710858862
229027.16029994644,0.0007597325987585614
233333.343776496,0.0007606379372969168
237701.92605218547,0.0007615472237473855
242133.5128027005,0.0007624604956625694
246628.71214104048,0.0007633777911103405
251188.13460701972,0.0007642991486831455
255812.39314476907,0.0007652246075075148
260502.10314139572,0.0007661542072537884
265257.8823489882,0.0007670879881460605
270080.35091831756,0.000768025990972348
274970.13137961447,0.0007689682570949909
279927.8486338525,0.0007699148284612918
284954.1299440246,0.0007708657476143968
290049.6049268069,0.0007718210577044304
295214.9055443064,0.000772780802499884
300450.6660968183,0.0007737450263992712
305757.52321453684,0.0007747137744430577
311136.1158505852,0.0007756870923258653
316587.0852742396,0.0007766650264089671
322111.07506400335,0.000777647623733077
327708.7311009493,0.000778634932031446
333380.70156295376,0.000779626999743263
339127.6369189804,0.0007806238760273864
344950.1899229527,0.0007816256107764014
350849.0156094251,0.0007826322546310158
356824.77128779294,0.0007836438589948114
362878.11653865816,0.0007846604760493479
369009.71320929436,0.0007856821587696435
375220.2254093748,0.0007867089609400356
381510.31950823567,0.0007877409371704319
387880.66413120786,0.0007887781429129665
394331.9301573042,0.0007898206344790754
400864.790716453,0.0007908684690569958
407479.9211877319,0.0007919217047297124
414177.9991976983,0.0007929804004933534
420959.70461929124,0.0007940446162760602
427825.71957097924,0.0007951144129573364
434776.7284161035,0.0007961898523878986
441813.4177635752,0.0007972709974100367
448936.476467849,0.0007983579118785057
456146.5956298862,0.0007994506606819648
463444.4685986473,0.0008005493097649771
470830.79097305087,0.0008016539261505894
478306.2606038775,0.0008027645779635148
485871.5775968737,0.0008038813344539317
493527.4443159078,0.0008050042660219184
501274.5653866979,0.0008061334442425526
509113.6477009938,0.0008072689418916844
517045.4004216435,0.0008084108329724169
525070.5349875116,0.0008095591927423095
533189.7651194821,0.0008107140977413319
541403.8068268449,0.0008118756258205915
549713.3784141506,0.0008130438561718623
558119.200488793,0.0008142188693579404
566621.995969198,0.0008154007473438534
575222.4900931324,0.0008165895735289584
583921.4104273495,0.0008177854327799487
592719.4868772118,0.000818988411464813
601617.4516974849,0.0008201985974877685
610616.039503339,0.0008214160803252095
619715.98728216,0.0008226409510627077
628918.0344060173,0.0008238733024330938
638222.9226451444,0.0008251132288556666
647631.3961812898,0.0008263608264765692
657144.2016228503,0.0008276161932103683
666762.088019954,0.0008288794287828882
676485.8068804517,0.0008301506347753411
686316.1121870901,0.0008314299146698032
696253.7604147408,0.0008327173738960835
706299.5105490631,0.000834013119880044
716454.1241059377,0.0008353172620934175
726718.3651511443,0.000836629912105187
737093.0003216838,0.0008379511836345853
747578.7988473708,0.0008392811926057702
758176.5325737898,0.0008406200572042523
768886.975985775,0.0008419678979351329
779710.906232142,0.0008433248376832317
790649.10315123,0.0008446910017751733
801702.3492975645,0.0008460665180435146
812871.4299693836,0.000847451516892994
824157.1332371836,0.0008488461313689935
835560.2499737856,0.0008502504972282911
847081.5738847427,0.0008516647530122176
858721.9015406973,0.0008530890401223017
870482.0324102859,0.0008545235028985156
882362.7688945786,0.0008559682887002335
894364.9163624637,0.0008574235479900105
906489.2831877521,0.0008588894344203121
918736.6807870073,0.00086036610492332
931107.9236592646,0.0008618537198039468
943603.82942672,0.0008633524428362034
956225.2188768502,0.0008648624413630727
968972.9160064247,0.0008663838864000357
981847.7480665424,0.0008679169527424352
994850.5456092119,0.000869461819076834
1007982.1425360148,0.0008710186680965609
1021243.376147799,0.0008725876866216463
1034635.0871965291,0.0008741690657233397
1048158.1199385289,0.0008757630008534413
1061813.3221898107,0.0008773696919786685
1075601.5453829826,0.0008789893437203086
1089523.6446264856,0.0008806221654994083
1103580.4787650947,0.0008822683716877861
1117772.9104432845,0.0008839281817651395
1132101.8061701087,0.0008856018204825723
1146568.0363865073,0.0008872895180328531
1161172.4755348847,0.0008889915102277602
1175916.0021307208,0.0008907080386828748
1190799.498837028,0.0008924393510102101
1205823.8525409554,0.0008941857010190971
1220989.9544330481,0.000895947348925755
1236298.7000892935,0.0008977245615720275
1251750.9895558604,0.0008995176126537671
1267347.727494401,0.0009013267829594115
1283089.8230288143,0.0009031523606193076
1298978.1902248836,0.000904994641366379
1315013.7479148214,0.0009068539288087935
1331197.4198694536,0.0009087305347152966
1347530.1349017255,0.0009106247793139558
1364012.8269738168,0.0009125369916050788
1380646.4353078096,0.0009144675096891548
1397431.9045002637,0.0009164166811106975
1414370.1846408043,0.0009183848632189422
1431462.2314347744,0.0009203724235464276
1448709.0063301194,0.0009223797402065385
1466111.476649025,0.0009244072023111905
1483670.6157238253,0.000926455210409906
1501387.4030379495,0.0009285241769516316
1519262.8243720182,0.0009306145267707366
1537297.8719548658,0.0009327266975987538
1555493.5446203845,0.0009348611406035188
1573850.8479697527,0.0009370183209575207
1592370.7945398497,0.0009391987184373827
1611054.4039776865,0.0009414028280565654
1629902.7032213968,0.0009436311607335297
1648916.726687981,0.0009458842439977891
1668097.516468049,0.0009481626227364645
1687446.1225247208,0.0009504668599841601
1706963.602914768,0.0009527975377592306
1726651.0239917228,0.0009551552579497297
1746509.4606411464,0.0009575406432526364
1766539.9965877084,0.0009599543381685166
1786743.7243033168,0.0009623970100674475
1807121.7458333843,0.0009648693502974712
1827675.1726573599,0.0009673720753925372
1848405.1259976104,0.0009699059283386338
1869312.7371998723,0.000972471679926753
1890399.1479979837,0.0009750701301950536
1911665.5108242994,0.000977702109966291
1933112.9892257783,0.0009803684824884092
1954742.7578467051,0.0009830701451876023
1976556.003170683,0.0009858080315411446
1998553.9240319175,0.0009885831130809122
2020737.7313929205,0.000991396401541279
2043108.6491871416,0.0009942489511584167
2065667.9146312447,0.0009971418611384429
2088416.7786633358,0.0010000762783075538
2111356.5064016385,0.0010030533999606484
2134488.3776250873,0.0010060744769264391
2157813.687525842,0.0010091408168654956
2181333.7462579072,0.0010122537878429216
2205049.8809361085,0.0010154148221534199
2228963.435271078,0.001018625420485604
2253075.7704138523,0.0010218871564131263
2277388.265599764,0.0010252016812630049
2301902.3184241666,0.0010285707294121873
2326619.347115761,0.0010319961239648866
2351540.789013031,0.001035479783073831
2376668.102844099,0.0010390237266836749
2402002.769205395,0.0010426300839558825
2427546.291453236,0.001046301101367045
2453300.1966485903,0.0010500391515706206
2479266.0365596977,0.0010538467431102517
2505445.388727776,0.0010577265310850689
2531839.85760103,0.0010616813288815842
2558451.0757433306,0.0010657141211033643
2585280.7051245505,0.001069828077849081
2612330.4385001836,0.0010740265705122768
2639602.0008892566,0.0010783131893031199
2667097.1511599887,0.0010826917627240623
2694817.683734888,0.0010871663792691086
2722765.430427526,0.001091741411661252
2750942.2624256513,0.0010964215439964338
2779350.0924369427,0.0011012118022269942
2807990.877016191,0.001106117588495607
2836866.619095872,0.0011111447199253104
2865979.3707445124,0.0011162994725867406
2895331.236182155,0.0011215886315050585
2924924.3750862777,0.001127019547743468
2954761.0062269988,0.001132600203816398
2984843.411478064,0.0011383392889550605
3015173.9402568433,0.0011442462860867593
3045755.0144575103,0.0011503315728174249
3076589.133953284,0.0011566065392522007
3107678.882758272,0.0011630837261890185
3139026.9359582784,0.0011697769881262655
3170636.0675422926,0.0011767016867094031
3202509.15929614,0.0011838749218020276
3234649.210955526,0.0011913158094462473
3267059.3518629055,0.0011990458187778798
3299742.854433977,0.0012070891837797579
3332703.149828086,0.0012154734110250583
3365943.846247227,0.0012242299119668424
3399468.750659109,0.001233394798761492
3433281.894539022,0.0012430098979056975
3467387.564884748,0.001253124058218729
3501790.341886758,0.0012637948633949581
3536495.1452439167,0.0012750909110591643
3571507.2918718085,0.0012870949019020486
3606832.568903695,0.0012999079151015682
3642477.327650581,0.0013136554688991798
3678448.6069950704,0.0013284963534339232
3714754.299306213,0.0013446359303038707
3751403.379883056,0.0013623469507593306
3788406.2352667674,0.0013820037163264323
3825775.153020232,0.0014041415134872337
3864807.600439407,0.0014294672075179382
3904812.991938302,0.0014594150617753768
3943805.0932800407,0.0014965087508863445
3982105.157508201,0.0015457883970656967
4020213.198624461,0.0016216846520617939
4059111.5388408266,0.001953506728584077
