Pressure (Pa),Specific Volume Vapor (m^3/kg)
2639602.0008892566,0.006425778173390794
2667097.1511599887,0.006329815031151145
2694817.683734888,0.006234708783289329
2722765.430427526,0.006140434899869448
2750942.2624256513,0.0060469685086922105
2779350.0924369427,0.005954284330991637
2807990.877016191,0.00586235660978699
2836866.619095872,0.005771159029718166
2865979.3707445124,0.005680664626973496
2895331.236182155,0.00559084568764678
2924924.3750862777,0.005501673632530255
2954761.0062269988,0.005413118885939958
2984843.411478064,0.005325150725658651
3015173.9402568433,0.005237737110442988
3045755.0144575103,0.0051508444807386805
3076589.133953284,0.005064437527221421
3107678.882758272,0.004978478920479538
3139026.9359582784,0.004892928993463365
3170636.0675422926,0.004807745366140418
3202509.15929614,0.004722882498911052
3234649.210955526,0.004638291157526344
3267059.3518629055,0.0045539177671334525
3299742.854433977,0.0044697036261285815
3332703.149828086,0.004385583940969831
3365943.846247227,0.004301486629824548
3399468.750659109,0.0042173308241512525
3433281.894539022,0.004133024970347026
3467387.564884748,0.004048464394098822
3501790.341886758,0.003963528131112479
3536495.1452439167,0.003878074737829718
3571507.2918718085,0.003791936654698587
3606832.568903695,0.003704912467289735
3642477.327650581,0.00361675603235202
3678448.6069950704,0.0035271607826627745
3714754.299306213,0.0034357363464793456
3751403.379883056,0.0033419723818538666
3788406.2352667674,0.003245180016865459
3825775.153020232,0.0031443914866888583
3864807.600439407,0.0030144301485881334
3904812.991938302,0.002850969302198403
3943805.0932800407,0.0026856680209556916
3982105.157508201,0.002512844954362051
4020213.198624461,0.0023184162764671584
4059111.5388408266,0.001953506728584077
