Pressure (Pa),Specific Volume Liquid (m^3/kg)
3392845.537054536,0.0012311197762727433
3447406.548347744,0.0012330845555406495
3502638.218970794,0.0012350648654406477
3558546.102833541,0.0012370609114309586
3615135.7782716583,0.0012390729032450956
3672412.848216104,0.001241101055008404
3730382.940377189,0.0012431455853587135
3789051.7074382594,0.0012452067175712262
3848424.8272438133,0.0012472846796878444
3908508.0030021826,0.0012493797046511776
3969306.963519266,0.001251492030443274
4030827.463398005,0.0012536219002295043
4093075.283286009,0.0012557695625076003
4156056.230111953,0.0012579352712622476
4219776.13733533,0.0012601192861253342
4284240.865205586,0.0012623218725422555
4349456.301043354,0.001264543301944362
4415428.359513782,0.0012667838519280074
4482162.982918252,0.0012690438064403868
4549666.141504988,0.0012713234559724694
4617943.833779762,0.0012736230977594316
4687002.086831626,0.0012759430359888387
4756846.956680672,0.0012782835820169891
4827484.528619615,0.0012806450545938238
4898920.917587221,0.0012830277800967163
4971162.26853956,0.0012854320927736674
5044214.756852835,0.0012878583349962647
5118084.588715833,0.0012903068575229617
5192778.001565736,0.0012927780197730615
5268301.264511982,0.0012952721901120562
5344660.678794031,0.0012977897461487937
5421862.578253448,0.0013003310750450466
5499913.329811938,0.0013028965738381795
5578819.333973626,0.0013054866497775226
5658587.025350858,0.0013081017206750885
5739222.8731963,0.0013107422152714944
5820733.381965021,0.0013134085736177558
5903125.091883369,0.0013161012474738343
5986404.579556778,0.0013188207007247578
6070578.458580173,0.0013215674098153306
6155653.3801785875,0.001324341864204321
6241636.033872958,0.0013271445668392161
6328533.148164482,0.0013299760346526623
6416351.491239721,0.0013328367990817383
6505097.871712668,0.0013357274066113545
6594779.1393788215,0.00133864841934307
6685402.18600755,0.001341600415590783
6776973.9461581055,0.0013445839905047892
6869501.3980179345,0.0013475997567258553
6962991.564280851,0.001350648345071006
7057451.513055518,0.0013537304052528315
7152888.358800041,0.0013568466066343956
7249309.263292281,0.0013599976390217428
7346721.436642516,0.0013631842134962707
7445132.13833284,0.0013664070632894872
7544548.678300164,0.0013696669447026048
7644978.418052647,0.0013729646380738637
7746428.7718436755,0.0013763009487964828
7848907.207865069,0.0013796767083905713
7952421.2495041555,0.0013830927756323457
8056978.476639715,0.0013865500377444704
8162586.526990926,0.0013900494116514982
8269253.097508433,0.0013935918453048678
8376985.945831865,0.0013971783190820108
8485792.8917992,0.0014008098472648358
8595681.819003139,0.0014044874796031348
8706660.67642719,0.0014082123029687782
8818737.480136719,0.0014119854431074686
8931920.315036172,0.0014158080664951286
9046217.336700259,0.0014196813823067539
9161636.773280732,0.0014236066445062739
9278186.927491162,0.0014275851540668898
9395876.178670494,0.0014316182613321245
9514712.984939054,0.0014357073685289973
9634705.885440188,0.0014398539324458456
9755863.50268398,0.0014440594672885778
9878194.544985555,0.001448325547730787
10001707.809023075,0.0014526538121746096
10126412.182485832,0.0014570459662414565
10252316.646867767,0.0014615037865134157
10379430.280368116,0.001466029124549154
10507762.260931943,0.001470623911200534
10637321.869432244,0.001475290161259564
10768118.492992416,0.0014800299784689384
10900161.62847732,0.001484845560933556
11033460.88613895,0.0014897392069753456
11168025.993436793,0.0014947133214792086
11303866.799056157,0.0014997704227840472
11440993.277099079,0.0015049131501805781
11579415.531498345,0.001510144272085585
11719143.800637685,0.0015154666949723083
11860188.462204345,0.0015208834731475435
12002560.038789198,0.0015263978194701897
12146269.201092819,0.0015320131171857613
12291326.776861457,0.001537732932869112
12437743.754448602,0.0015435610308270375
12585531.28957948,0.0015495013889891584
12734700.711819056,0.0015555582165540482
12885263.5313465,0.0015617359736166763
13037231.446045503,0.0015680393930494112
13190616.348936666,0.0015744735049503088
13345430.33594165,0.0015810436640213
13501685.713999815,0.001587755580294187
13659395.00954163,0.0015946153536883945
13818570.977321688,0.0016016295129598196
13979226.60961838,0.0016088050596890287
14141375.145796709,0.0016161495180600175
14305030.082247294,0.0016236709913010341
14470205.182688609,0.0016313782257998829
14636914.48884271,0.001639280684070164
14805172.3314838,0.001647388627936899
14974993.341868158,0.001655713213534597
15146392.463566259,0.001664266599972571
15319384.96471708,0.0016730620738281004
15493986.450768836,0.0016821141919834567
15670212.877784114,0.0016914389457341947
15848080.566452485,0.0017010539495715387
16027606.217018139,0.0017109786585827577
16208806.925438887,0.0017212346190280793
16391700.201251566,0.0017318457573345727
16576303.98783084,0.0017428387134933577
16762636.686036602,0.0017542432256385419
16950717.18268285,0.001766092573396622
17140564.88586815,0.0017784240883897526
17332199.770041868,0.0017912797410166268
17525642.43486202,0.0018047068133195262
17720914.183479406,0.001818758668489911
17918037.128039613,0.0018334956287864564
18117034.33304333,0.0018489859764860808
18317930.010839242,0.0018653070996897676
18520749.788017638,0.001882546822383934
18725521.066510044,0.0019008049986736076
18932273.50594572,0.0019201955397484274
19141039.66997264,0.0019408492226528167
19351855.844696295,0.001962917993709827
19564763.072874032,0.0019865821417766978
19779808.377167717,0.0020120629118488688
19997046.113674805,0.002039645161885074
20216539.30316062,0.0020697181542970455
20438360.658995155,0.0021028489739032367
20662592.83159491,0.002139916473171803
20889327.03621205,0.0021823658390012703
21118658.517193243,0.002232729160670897
21350676.356185164,0.0022958004682630106
21585448.18562436,0.0023816025118292895
21823045.577541344,0.002514688598813755
22064000.00000115,0.0031055900621118006
